cycle,Product ID,L1 Category,OLD,NEW,New-Old RL Qty,#Hub OOS karena WH,# New Hub OOS,Improvement in Hub OOS #,Verdict can we reduce oos potential?,Verdict can we mitigate oos?
2,6956,Susu & Olahan Susu,348,420,72,6,5,-1,20.69%,
2,6959,Kebutuhan Cuci Baju,108,108,0,3,3,0,No,
2,6963,Tepung & Bahan Kue,276,372,96,82,61,-21,34.78%,
2,6966,Kebutuhan Ibu & Bayi,108,124,16,28,25,-3,14.81%,
2,6982,Perawatan Mulut,744,864,120,41,36,-5,16.13%,
2,7058,Snack,0,0,0,6,6,0,No,
2,7068,Bahan Masak & Bumbu,1584,2112,528,30,23,-7,33.33%,
2,7069,,190,220,30,5,5,0,15.79%,
2,7072,Shampoo & Conditioner,660,744,84,12,11,-1,12.73%,
2,7073,Shampoo & Conditioner,288,324,36,29,26,-3,12.50%,
2,7122,Gas & Air Galon,0,0,0,19,19,0,No,
2,7124,Sarapan,504,612,108,194,160,-34,21.43%,
2,7153,Kebersihan Badan,60,84,24,28,20,-8,40.00%,
2,7258,Susu & Olahan Susu,0,0,0,5,5,0,No,
2,7272,Tepung & Bahan Kue,60,72,12,11,10,-1,20.00%,
2,7282,Biskuit,288,360,72,78,63,-15,25.00%,
2,7293,Bahan Masak & Bumbu,660,840,180,47,37,-10,27.27%,
2,7469,Perawatan Rumah,132,192,60,84,58,-26,45.45%,
2,7654,Snack,270,270,0,11,11,0,No,
2,7782,Makanan & Susu Bayi,84,168,84,1,1,0,100.00%,
2,7783,Minuman,216,264,48,8,7,-1,22.22%,
2,7941,Kebutuhan Cuci Baju,0,0,0,12,12,0,No,
2,7942,Kebutuhan Cuci Baju,72,84,12,11,10,-1,16.67%,
2,7943,Kebutuhan Cuci Baju,150,174,24,1,1,0,16.00%,
2,8128,Snack,72,72,0,4,4,0,No,
2,8136,Kebutuhan Dapur,0,0,0,10,10,0,No,
2,8166,,1400,1400,0,1,1,0,No,
2,8227,Kebersihan Badan,48,72,24,14,10,-4,50.00%,
2,8230,Susu & Olahan Susu,0,0,0,28,28,0,No,
2,8234,Kebutuhan Pokok,4160,6800,2640,11,7,-4,63.46%,
2,8291,Snack,24,24,0,36,36,0,No,
2,8327,Sarapan,108,120,12,22,20,-2,11.11%,
2,8338,Alat Kesehatan,84,84,0,1,1,0,No,
2,8465,Snack,120,160,40,56,42,-14,33.33%,
2,8479,Kebutuhan Ibu & Bayi,24,24,0,2,2,0,No,
2,8589,Minuman,0,0,0,67,67,0,No,
2,8711,Makanan & Susu Bayi,0,80,80,37,0,-37,100.00%,Yes
2,8741,Perawatan Rumah,0,0,0,2,2,0,No,
2,8746,Snack,700,780,80,11,10,-1,11.43%,
2,8747,Snack,510,560,50,6,6,0,9.80%,
2,8757,Susu & Olahan Susu,0,0,0,62,62,0,No,
2,8784,Makanan & Susu Bayi,48,72,24,40,27,-13,50.00%,
2,8785,Makanan & Susu Bayi,72,120,48,19,12,-7,66.67%,
2,8790,Kebutuhan Ibu & Bayi,0,0,0,1,1,0,No,
2,8791,Kebutuhan Ibu & Bayi,56,72,16,2,2,0,28.57%,
2,8860,Bahan Masak & Bumbu,60,70,10,7,6,-1,16.67%,
2,8895,Perlengkapan Pakaian ,60,60,0,3,3,0,No,
2,8902,Bahan Masak & Bumbu,1776,2448,672,19,14,-5,37.84%,
2,8917,Kebutuhan Cuci Baju,0,0,0,6,6,0,No,
2,8930,Makanan & Susu Bayi,0,24,24,18,0,-18,100.00%,Yes
2,8932,Makanan & Susu Bayi,120,160,40,36,27,-9,33.33%,
2,8935,Susu & Olahan Susu,135,135,0,3,3,0,No,
2,8969,Makanan & Susu Bayi,12,36,24,24,8,-16,200.00%,
2,8987,Makanan & Susu Bayi,336,324,-12,12,13,1,No,
2,9085,Kebutuhan Ibu & Bayi,156,192,36,22,18,-4,23.08%,
2,9124,,0,0,0,49,49,0,No,
2,9172,Kebutuhan Pokok,60,72,12,7,6,-1,20.00%,
2,9207,Kebutuhan Pokok,180,280,100,157,101,-56,55.56%,
2,9230,Perawatan Diri ,1008,1200,192,163,137,-26,19.05%,
2,9231,Perawatan Diri ,864,1056,192,131,108,-23,22.22%,
2,9304,,0,0,0,4,4,0,No,
2,9343,Biskuit,126,162,36,137,107,-30,28.57%,
2,9371,Sarapan,300,300,0,20,20,0,No,
2,9569,Alat Kesehatan,168,336,168,4,2,-2,100.00%,
2,9570,Alat Kesehatan,0,0,0,1,1,0,No,
2,9649,Alat Kesehatan,57,57,0,3,3,0,No,
2,9651,Alat Kesehatan,56,64,8,10,9,-1,14.29%,
2,9729,Biskuit,30,30,0,15,15,0,No,
2,9776,Perawatan Rumah,60,60,0,33,33,0,No,
2,9778,Kebutuhan Cuci Baju,132,156,24,11,10,-1,18.18%,
2,9945,Kebutuhan Ibu & Bayi,48,60,12,3,3,0,25.00%,
2,9949,Kebutuhan Ibu & Bayi,0,0,0,56,56,0,No,
2,9956,Kebutuhan Cuci Baju,240,240,0,2,2,0,No,
2,9957,Kebutuhan Cuci Baju,0,0,0,1,1,0,No,
2,9962,Perawatan Rumah,0,0,0,8,8,0,No,
2,10061,Perawatan Rumah,336,480,144,14,10,-4,42.86%,
2,10230,Perawatan Mulut,0,0,0,15,15,0,No,
2,10280,Bahan Masak & Bumbu,312,312,0,6,6,0,No,
2,10348,Biskuit,132,168,36,70,55,-15,27.27%,
2,10361,Kebersihan Badan,48,72,24,5,4,-1,50.00%,
2,10377,Shampoo & Conditioner,0,0,0,2,2,0,No,
2,10410,Perawatan Mulut,0,0,0,1,1,0,No,
2,10418,Perawatan Mulut,36,36,0,5,5,0,No,
2,10601,Kebersihan Badan,0,24,24,2,0,-2,100.00%,Yes
2,10620,Vitamin,0,0,0,78,78,0,No,
2,10758,Perawatan Hewan,96,96,0,6,6,0,No,
2,10760,Vitamin,72,72,0,18,18,0,No,
2,10782,Shampoo & Conditioner,17,17,0,1,1,0,No,
2,10822,Kebutuhan Ibu & Bayi,0,0,0,1,1,0,No,
2,10828,Kebutuhan Ibu & Bayi,0,0,0,7,7,0,No,
2,10854,Kebutuhan Ibu & Bayi,72,84,12,1,1,0,16.67%,
2,10855,Kebutuhan Ibu & Bayi,0,0,0,6,6,0,No,
2,10868,Sarapan,100,100,0,35,35,0,No,
2,10894,Vitamin,48,72,24,15,10,-5,50.00%,
2,10895,Vitamin,120,144,24,15,13,-2,20.00%,
2,10912,Minuman,168,216,48,54,42,-12,28.57%,
2,10934,Sarapan,0,48,48,147,0,-147,100.00%,Yes
2,10951,Kebutuhan Ibu & Bayi,119,128,9,63,59,-4,7.56%,
2,10963,Kebersihan Badan,22,22,0,3,3,0,No,
2,10965,Kebutuhan Ibu & Bayi,0,9,9,34,0,-34,100.00%,Yes
2,10966,Kebutuhan Ibu & Bayi,0,0,0,37,37,0,No,
2,11263,Perawatan Diri ,168,192,24,10,9,-1,14.29%,
2,11278,Kebutuhan Cuci Baju,90,102,12,15,14,-1,13.33%,
2,11315,Minuman,696,948,252,5,4,-1,36.21%,
2,11320,Minuman,48,120,72,1,1,0,150.00%,
2,11328,Minuman,240,312,72,17,14,-3,30.00%,
2,11368,Snack,575,775,200,70,52,-18,34.78%,
2,11385,Kebutuhan Dapur,72,84,12,10,9,-1,16.67%,
2,11398,Kebutuhan Dapur,24,36,12,15,10,-5,50.00%,
2,11401,Bahan Masak & Bumbu,240,240,0,142,142,0,No,
2,11405,Bahan Masak & Bumbu,480,480,0,140,140,0,No,
2,11429,Kebutuhan Ibu & Bayi,28,28,0,2,2,0,No,
2,11433,Kebutuhan Ibu & Bayi,36,72,36,9,5,-4,100.00%,
2,11434,Kebutuhan Ibu & Bayi,0,0,0,12,12,0,No,
2,11436,Kebutuhan Ibu & Bayi,8,8,0,1,1,0,No,
2,11439,Kebutuhan Ibu & Bayi,0,0,0,8,8,0,No,
2,11441,Kebutuhan Ibu & Bayi,0,24,24,92,0,-92,100.00%,Yes
2,11442,Kebutuhan Ibu & Bayi,36,44,8,16,14,-2,22.22%,
2,11467,Snack,80,80,0,4,4,0,No,
2,11483,Perawatan Hewan,0,0,0,11,11,0,No,
2,11484,Perawatan Hewan,0,0,0,4,4,0,No,
2,11486,Perawatan Hewan,72,72,0,6,6,0,No,
2,11488,Perawatan Hewan,180,180,0,109,109,0,No,
2,11497,Skincare,48,57,9,2,2,0,18.75%,
2,11507,Kebutuhan Ibu & Bayi,24,36,12,9,6,-3,50.00%,
2,11511,Kebutuhan Ibu & Bayi,0,0,0,9,9,0,No,
2,11524,Permen,0,0,0,5,5,0,No,
2,11540,Minuman,0,72,72,20,0,-20,100.00%,Yes
2,11568,Kebutuhan Ibu & Bayi,24,24,0,6,6,0,No,
2,11581,Kebutuhan Ibu & Bayi,68,68,0,1,1,0,No,
2,11582,Kebutuhan Pokok,12,24,12,6,3,-3,100.00%,
2,11589,Kebutuhan Cuci Baju,36,54,18,19,13,-6,50.00%,
2,11594,Kebutuhan Cuci Baju,6,6,0,1,1,0,No,
2,11599,Kebutuhan Cuci Baju,0,0,0,2,2,0,No,
2,11606,Kebutuhan Cuci Baju,168,276,108,1,1,0,64.29%,
2,11609,Kebutuhan Cuci Baju,0,0,0,2,2,0,No,
2,11611,Kebutuhan Cuci Baju,42,42,0,1,1,0,No,
2,11612,Kebutuhan Cuci Baju,60,72,12,21,18,-3,20.00%,
2,11614,Kebutuhan Cuci Baju,60,72,12,16,14,-2,20.00%,
2,11618,Kebutuhan Cuci Baju,36,36,0,15,15,0,No,
2,11761,Alat Kesehatan,0,0,0,7,7,0,No,
2,11779,Kebutuhan Cuci Baju,0,90,90,8,0,-8,100.00%,Yes
2,11783,Kebutuhan Cuci Baju,30,48,18,13,9,-4,60.00%,
2,11784,Kebutuhan Cuci Baju,48,96,48,5,3,-2,100.00%,
2,11789,Kebutuhan Cuci Baju,6,66,60,38,4,-34,1000.00%,
2,11790,Kebutuhan Cuci Baju,144,240,96,99,60,-39,66.67%,
2,11795,Biskuit,0,0,0,27,27,0,No,
2,11867,Vitamin,6,6,0,6,6,0,No,
2,11871,Sarapan,162,198,36,18,15,-3,22.22%,
2,11934,Tepung & Bahan Kue,288,189,-99,30,46,16,No,
2,11961,Bahan Masak & Bumbu,0,0,0,4,4,0,No,
2,11966,Bahan Masak & Bumbu,89,157,68,3,2,-1,76.40%,
2,11967,Bahan Masak & Bumbu,480,720,240,16,11,-5,50.00%,
2,11969,Bahan Masak & Bumbu,0,80,80,5,0,-5,100.00%,Yes
2,11971,Bahan Masak & Bumbu,28,84,56,26,9,-17,200.00%,
2,11993,Bahan Masak & Bumbu,30,88,58,70,24,-46,193.33%,
2,12006,Kebutuhan Pokok,534,591,57,44,40,-4,10.67%,
2,12008,Tepung & Bahan Kue,0,0,0,43,43,0,No,
2,12062,Snack,128,128,0,27,27,0,No,
2,12067,Snack,24,24,0,8,8,0,No,
2,12073,Snack,168,168,0,26,26,0,No,
2,12074,Snack,216,264,48,28,23,-5,22.22%,
2,12124,Perawatan Diri ,126,168,42,6,5,-1,33.33%,
2,12136,Perawatan Diri ,504,504,0,1,1,0,No,
2,12147,Bahan Masak & Bumbu,312,432,120,112,81,-31,38.46%,
2,12191,Biskuit,108,132,24,53,44,-9,22.22%,
2,12259,Biskuit,0,0,0,16,16,0,No,
2,12307,Biskuit,144,144,0,8,8,0,No,
2,12308,Biskuit,192,224,32,4,4,0,16.67%,
2,12318,Biskuit,0,0,0,1,1,0,No,
2,12337,Biskuit,60,60,0,29,29,0,No,
2,12338,Biskuit,60,60,0,65,65,0,No,
2,12451,Kebersihan Wajah,24,48,24,48,24,-24,100.00%,
2,12452,Make Up,18,23,5,24,19,-5,27.78%,
2,12466,Perawatan Diri ,32,32,0,1,1,0,No,
2,12467,Perawatan Diri ,0,0,0,1,1,0,No,
2,12508,Perawatan Mulut,252,300,48,5,5,0,19.05%,
2,12553,Obat-obatan,0,0,0,73,73,0,No,
2,12640,Snack,400,440,40,39,36,-3,10.00%,
2,12643,Kebutuhan Pokok,0,0,0,14,14,0,No,
2,12644,Kebutuhan Pokok,0,0,0,25,25,0,No,
2,12648,Perawatan Diri ,0,0,0,10,10,0,No,
2,12657,Makanan & Susu Bayi,0,0,0,6,6,0,No,
2,12662,Makanan & Susu Bayi,0,0,0,13,13,0,No,
2,12691,Kebutuhan Dapur,0,0,0,3,3,0,No,
2,12698,Perawatan Rumah,0,0,0,1,1,0,No,
2,12711,Shampoo & Conditioner,0,0,0,9,9,0,No,
2,12725,Shampoo & Conditioner,18,24,6,15,12,-3,33.33%,
2,12736,Perawatan Rumah,30,48,18,42,27,-15,60.00%,
2,12753,Perawatan Rumah,54,54,0,12,12,0,No,
2,12814,Perawatan Rumah,468,468,0,18,18,0,No,
2,12832,Perawatan Mulut,120,120,0,90,90,0,No,
2,12860,Snack,0,0,0,23,23,0,No,
2,12862,Snack,0,0,0,57,57,0,No,
2,12864,Snack,0,0,0,2,2,0,No,
2,12867,Snack,48,96,48,2,1,-1,100.00%,
2,12883,Sarapan,0,0,0,7,7,0,No,
2,12935,Susu & Olahan Susu,48,60,12,13,11,-2,25.00%,
2,12945,Tepung & Bahan Kue,0,80,80,55,0,-55,100.00%,Yes
2,12964,Kebersihan Badan,192,192,0,39,39,0,No,
2,12965,Kebersihan Badan,0,0,0,162,162,0,No,
2,12966,Kebersihan Badan,0,0,0,18,18,0,No,
2,12969,Kebersihan Badan,528,576,48,135,124,-11,9.09%,
2,12970,Kebersihan Badan,456,504,48,141,128,-13,10.53%,
2,13251,Snack,73,79,6,92,86,-6,8.22%,
2,13253,,234,366,132,52,34,-18,56.41%,
2,13255,Snack,129,146,17,117,104,-13,13.18%,
2,13257,,0,1,1,63,0,-63,100.00%,Yes
2,13282,Bahan Masak & Bumbu,0,0,0,8,8,0,No,
2,13316,Kebutuhan Pokok,158,282,124,10,6,-4,78.48%,
2,13343,Kebersihan Badan,0,0,0,79,79,0,No,
2,13446,Biskuit,0,0,0,27,27,0,No,
2,13450,Perawatan Rumah,0,0,0,2,2,0,No,
2,13479,Perawatan Rumah,0,0,0,59,59,0,No,
2,13494,Snack,0,0,0,11,11,0,No,
2,13546,Snack,0,0,0,20,20,0,No,
2,13570,Sarapan,0,12,12,1,0,-1,100.00%,Yes
2,13648,Sarapan,24,36,12,54,36,-18,50.00%,
2,13649,Sarapan,24,24,0,12,12,0,No,
2,13739,Kebutuhan Cuci Baju,108,132,24,1,1,0,22.22%,
2,13812,Perawatan Diri ,155,170,15,2,2,0,9.68%,
2,13902,Perawatan Rumah,216,336,120,96,62,-34,55.56%,
2,13903,Perawatan Rumah,36,60,24,88,53,-35,66.67%,
2,13904,Perawatan Rumah,384,504,120,2,2,0,31.25%,
2,13997,Shampoo & Conditioner,96,96,0,14,14,0,No,
2,14148,Perawatan Diri ,24,24,0,9,9,0,No,
2,14235,Perawatan Rumah,0,0,0,11,11,0,No,
2,14239,Perawatan Rumah,576,648,72,27,24,-3,12.50%,
2,14325,Bahan Masak & Bumbu,0,0,0,5,5,0,No,
2,14375,Perawatan Hewan,24,48,24,22,11,-11,100.00%,
2,14381,Biskuit,20,70,50,19,6,-13,250.00%,
2,14416,Perawatan Mulut,96,144,48,15,10,-5,50.00%,
2,14417,Perawatan Mulut,48,96,48,25,13,-12,100.00%,
2,14437,Cokelat,0,0,0,39,39,0,No,
2,14438,Cokelat,0,0,0,2,2,0,No,
2,14441,Cokelat,0,0,0,121,121,0,No,
2,14444,Cokelat,0,0,0,189,189,0,No,
2,14460,Snack,0,0,0,16,16,0,No,
2,14479,Kebutuhan Pokok,240,280,40,39,34,-5,16.67%,
2,14483,Kebutuhan Pokok,540,620,80,20,18,-2,14.81%,
2,14484,Kebutuhan Pokok,160,240,80,42,28,-14,50.00%,
2,14487,Kebersihan Badan,84,84,0,5,5,0,No,
2,14493,Perlengkapan Pakaian ,240,264,24,10,10,0,10.00%,
2,14494,Perlengkapan Pakaian ,720,864,144,31,26,-5,20.00%,
2,14518,Kebutuhan Pokok,0,0,0,7,7,0,No,
2,14536,Minuman,96,120,24,11,9,-2,25.00%,
2,14538,Minuman,48,72,24,14,10,-4,50.00%,
2,14539,Minuman,0,0,0,46,46,0,No,
2,14544,Minuman,360,432,72,18,15,-3,20.00%,
2,14580,Perawatan Mulut,624,912,288,20,14,-6,46.15%,
2,14595,Perawatan Mulut,48,96,48,37,19,-18,100.00%,
2,14691,Alat Kesehatan,700,900,200,162,126,-36,28.57%,
2,14768,Biskuit,50,70,20,23,17,-6,40.00%,
2,14809,Minuman,1008,1296,288,41,32,-9,28.57%,
2,14812,Kebutuhan Pokok,144,168,24,27,24,-3,16.67%,
2,14825,Minuman,96,264,168,60,22,-38,175.00%,
2,14859,Biskuit,0,80,80,133,0,-133,100.00%,Yes
2,14905,Bahan Masak & Bumbu,128,160,32,17,14,-3,25.00%,
2,14921,Tepung & Bahan Kue,150,150,0,1,1,0,No,
2,14943,Perawatan Rumah,215,200,-15,2,3,1,No,
2,15008,,18,32,14,4,3,-1,77.78%,
2,15010,,0,2,2,2,0,-2,100.00%,Yes
2,15028,Tepung & Bahan Kue,348,504,156,35,25,-10,44.83%,
2,15048,Kebersihan Wajah,0,0,0,7,7,0,No,
2,15130,Perawatan Diri ,144,144,0,44,44,0,No,
2,15188,Permen,144,180,36,57,46,-11,25.00%,
2,15302,Minuman,0,0,0,3,3,0,No,
2,15310,Minuman,144,144,0,48,48,0,No,
2,15312,Minuman,0,0,0,5,5,0,No,
2,15314,Minuman,184,184,0,20,20,0,No,
2,15366,Kebutuhan Ibu & Bayi,36,60,24,5,3,-2,66.67%,
2,15375,Bahan Masak & Bumbu,175,140,-35,6,8,2,No,
2,15434,Kebutuhan Pokok,66,66,0,8,8,0,No,
2,15448,Perawatan Rumah,96,96,0,1,1,0,No,
2,15509,Tata Rumah,85,95,10,31,28,-3,11.76%,
2,15512,Perawatan Rumah,492,492,0,38,38,0,No,
2,15520,Sarapan,0,0,0,11,11,0,No,
2,15554,Kebutuhan Pokok,0,0,0,50,50,0,No,
2,15569,,24,24,0,4,4,0,No,
2,15596,Bahan Masak & Bumbu,192,192,0,10,10,0,No,
2,15604,Bahan Masak & Bumbu,0,0,0,3,3,0,No,
2,15616,Bahan Masak & Bumbu,0,0,0,21,21,0,No,
2,15641,Kebutuhan Pokok,1200,1572,372,33,26,-7,31.00%,
2,15642,Kebutuhan Pokok,96,96,0,1,1,0,No,
2,15826,Kebutuhan Cuci Baju,36,42,6,4,4,0,16.67%,
2,15832,Kebutuhan Pokok,80,120,40,56,38,-18,50.00%,
2,15835,Kebutuhan Pokok,40,40,0,11,11,0,No,
2,15917,Sarapan,132,144,12,3,3,0,9.09%,
2,15938,Kebutuhan Cuci Baju,0,0,0,2,2,0,No,
2,15950,Kebutuhan Cuci Baju,16,16,0,1,1,0,No,
2,16120,Cokelat,0,0,0,25,25,0,No,
2,16138,Bahan Masak & Bumbu,24,120,96,1,1,0,400.00%,
2,16156,Perawatan Rumah,168,192,24,20,18,-2,14.29%,
2,16157,Perawatan Rumah,216,240,24,18,17,-1,11.11%,
2,16169,Perawatan Rumah,264,288,24,28,26,-2,9.09%,
2,16441,Biskuit,168,192,24,61,54,-7,14.29%,
2,16470,Makanan & Susu Bayi,0,0,0,1,1,0,No,
2,16538,Kebersihan Badan,0,0,0,2,2,0,No,
2,16540,Kebersihan Badan,72,72,0,33,33,0,No,
2,16587,Bahan Masak & Bumbu,168,216,48,11,9,-2,28.57%,
2,16645,Permen,12,24,12,14,7,-7,100.00%,
2,16867,Snack,300,420,120,139,100,-39,40.00%,
2,16885,Snack,540,660,120,8,7,-1,22.22%,
2,16887,Snack,0,0,0,2,2,0,No,
2,16990,Obat-obatan,100,200,100,17,9,-8,100.00%,
2,17131,Sarapan,126,126,0,6,6,0,No,
2,17258,Minuman,192,216,24,24,22,-2,12.50%,
2,17290,Perawatan Rumah,72,84,12,22,19,-3,16.67%,
2,17342,Perawatan Rumah,0,0,0,24,24,0,No,
2,17343,Perawatan Rumah,48,48,0,2,2,0,No,
2,17361,Makanan & Susu Bayi,60,60,0,10,10,0,No,
2,17468,Susu & Olahan Susu,36,108,72,6,2,-4,200.00%,
2,17514,Susu & Olahan Susu,336,384,48,78,69,-9,14.29%,
2,17593,Bahan Masak & Bumbu,240,240,0,39,39,0,No,
2,17662,Bahan Masak & Bumbu,96,120,24,15,12,-3,25.00%,
2,17768,Kebutuhan Pokok,560,600,40,69,65,-4,7.14%,
2,17770,Snack,240,264,24,58,53,-5,10.00%,
2,17772,Snack,240,264,24,21,20,-1,10.00%,
2,17773,Kebutuhan Pokok,120,120,0,49,49,0,No,
2,17780,Kebutuhan Pokok,480,520,40,85,79,-6,8.33%,
2,17809,Biskuit,432,576,144,112,84,-28,33.33%,
2,17907,Snack,192,288,96,6,4,-2,50.00%,
2,17916,Snack,168,192,24,7,7,0,14.29%,
2,18009,Kebersihan Wajah,48,48,0,34,34,0,No,
2,18076,Snack,60,60,0,17,17,0,No,
2,18078,Snack,60,60,0,4,4,0,No,
2,18081,Kebutuhan Pokok,360,400,40,22,20,-2,11.11%,
2,18085,Bahan Masak & Bumbu,120,120,0,2,2,0,No,
2,18116,Perawatan Diri ,0,0,0,3,3,0,No,
2,18118,Perawatan Diri ,0,24,24,17,0,-17,100.00%,Yes
2,18132,Perawatan Diri ,36,48,12,2,2,0,33.33%,
2,18169,Kebutuhan Cuci Baju,36,48,12,1,1,0,33.33%,
2,18174,Kebutuhan Cuci Baju,198,318,120,13,9,-4,60.61%,
2,18177,Kebutuhan Cuci Baju,0,0,0,18,18,0,No,
2,18178,Kebutuhan Cuci Baju,48,48,0,14,14,0,No,
2,18186,Kebutuhan Cuci Baju,108,156,48,1,1,0,44.44%,
2,18200,Biskuit,180,204,24,22,20,-2,13.33%,
2,18201,Obat-obatan,0,0,0,15,15,0,No,
2,18215,Obat-obatan,156,192,36,2,2,0,23.08%,
2,18218,Obat-obatan,72,108,36,7,5,-2,50.00%,
2,18297,Minuman,80,120,40,2,2,0,50.00%,
2,18360,Sarapan,200,200,0,2,2,0,No,
2,18401,Susu & Olahan Susu,504,564,60,26,24,-2,11.90%,
2,18479,Cokelat,0,0,0,47,47,0,No,
2,18580,Makanan & Susu Bayi,0,0,0,5,5,0,No,
2,18709,Sarapan,504,672,168,25,19,-6,33.33%,
2,18761,Perawatan Diri ,192,204,12,29,28,-1,6.25%,
2,18817,Minuman,30,60,30,52,26,-26,100.00%,
2,19026,Kebersihan Badan,336,336,0,114,114,0,No,
2,19085,Kebutuhan Cuci Baju,0,0,0,17,17,0,No,
2,19088,Kebutuhan Cuci Baju,96,108,12,1,1,0,12.50%,
2,19089,Kebutuhan Cuci Baju,0,0,0,2,2,0,No,
2,19098,Kebutuhan Cuci Baju,72,84,12,29,25,-4,16.67%,
2,19105,Kebutuhan Cuci Baju,198,222,24,2,2,0,12.12%,
2,19125,Bahan Masak & Bumbu,0,72,72,25,0,-25,100.00%,Yes
2,19189,Shampoo & Conditioner,48,48,0,2,2,0,No,
2,19193,Shampoo & Conditioner,62,62,0,18,18,0,No,
2,19240,Makanan & Susu Bayi,0,0,0,21,21,0,No,
2,19449,Perawatan Rumah,144,144,0,3,3,0,No,
2,19516,Sarapan,0,0,0,4,4,0,No,
2,19517,Obat-obatan,0,0,0,35,35,0,No,
2,19523,Minuman,0,0,0,2,2,0,No,
2,19536,Susu & Olahan Susu,384,384,0,8,8,0,No,
2,19574,Kebutuhan Pokok,156,180,24,45,39,-6,15.38%,
2,19721,Bahan Masak & Bumbu,36,72,36,100,50,-50,100.00%,
2,19727,Bahan Masak & Bumbu,0,0,0,35,35,0,No,
2,19788,Kebutuhan Pokok,40,158,118,31,8,-23,295.00%,
2,19810,Perawatan Diri ,588,588,0,70,70,0,No,
2,19830,Kebutuhan Pokok,444,492,48,83,75,-8,10.81%,
2,19901,Bahan Masak & Bumbu,96,132,36,5,4,-1,37.50%,
2,19952,Vitamin,0,24,24,34,0,-34,100.00%,Yes
2,20131,Perawatan Hewan,120,144,24,2,2,0,20.00%,
2,20198,Minuman,0,0,0,1,1,0,No,
2,20199,Minuman,72,108,36,19,13,-6,50.00%,
2,20277,Perawatan Hewan,280,476,196,59,35,-24,70.00%,
2,20278,Perawatan Hewan,196,252,56,1,1,0,28.57%,
2,20280,Perawatan Hewan,336,552,216,85,52,-33,64.29%,
2,20282,Perawatan Hewan,60,75,15,14,12,-2,25.00%,
2,20423,Permen,24,24,0,21,21,0,No,
2,20541,Shampoo & Conditioner,0,0,0,1,1,0,No,
2,20542,Shampoo & Conditioner,0,0,0,5,5,0,No,
2,20561,Kebutuhan Ibu & Bayi,48,48,0,6,6,0,No,
2,20570,Kebutuhan Ibu & Bayi,48,48,0,1,1,0,No,
2,20629,,96,120,24,142,114,-28,25.00%,
2,20632,Skincare,0,0,0,2,2,0,No,
2,20692,Permen,150,180,30,114,95,-19,20.00%,
2,20710,Permen,0,12,12,37,0,-37,100.00%,Yes
2,20712,Kebutuhan Ibu & Bayi,0,0,0,2,2,0,No,
2,20714,Kebutuhan Ibu & Bayi,0,0,0,6,6,0,No,
2,20726,Snack,24,24,0,3,3,0,No,
2,20727,Snack,24,24,0,12,12,0,No,
2,20740,Perawatan Rumah,0,0,0,7,7,0,No,
2,20742,Perawatan Rumah,0,0,0,2,2,0,No,
2,20751,Obat-obatan,432,576,144,6,5,-1,33.33%,
2,20795,Kebutuhan Pokok,60,60,0,9,9,0,No,
2,20904,Sarapan,0,0,0,41,41,0,No,
2,20928,Perawatan Rumah,0,36,36,65,0,-65,100.00%,Yes
2,20929,Perawatan Rumah,24,30,6,12,10,-2,25.00%,
2,20931,Perawatan Rumah,0,0,0,1,1,0,No,
2,20936,Perawatan Rumah,90,90,0,1,1,0,No,
2,20951,Sarapan,60,72,12,75,63,-12,20.00%,
2,20957,Sarapan,180,216,36,94,79,-15,20.00%,
2,21010,Perawatan Rumah,72,72,0,4,4,0,No,
2,21401,Perawatan Diri ,912,1104,192,209,173,-36,21.05%,
2,21442,Susu & Olahan Susu,48,72,24,88,59,-29,50.00%,
2,21446,Susu & Olahan Susu,96,96,0,139,139,0,No,
2,21447,Susu & Olahan Susu,84,108,24,23,18,-5,28.57%,
2,21458,Makanan & Susu Bayi,60,60,0,1,1,0,No,
2,21774,Perawatan Diri ,48,48,0,8,8,0,No,
2,21839,Obat-obatan,72,168,96,27,12,-15,133.33%,
2,21901,Snack,0,0,0,2,2,0,No,
2,22033,Bahan Masak & Bumbu,72,96,24,20,15,-5,33.33%,
2,22336,Kebutuhan Pokok,0,0,0,91,91,0,No,
2,22363,,0,0,0,5,5,0,No,
2,22420,Susu & Olahan Susu,120,120,0,13,13,0,No,
2,22421,Susu & Olahan Susu,1128,1344,216,2,2,0,19.15%,
2,22437,Kebutuhan Cuci Baju,0,0,0,29,29,0,No,
2,22527,Vitamin,48,48,0,1,1,0,No,
2,22578,Shampoo & Conditioner,96,108,12,14,13,-1,12.50%,
2,22581,Makanan & Susu Bayi,48,72,24,5,4,-1,50.00%,
2,22629,Elektronik,60,60,0,3,3,0,No,
2,22704,Fashion Aksesoris,0,0,0,2,2,0,No,
2,22731,Biskuit,216,216,0,11,11,0,No,
2,22732,Biskuit,192,344,152,32,18,-14,79.17%,
2,22737,Makanan & Susu Bayi,132,156,24,1,1,0,18.18%,
2,22882,Biskuit,27,45,18,37,23,-14,66.67%,
2,22909,Snack,24,24,0,12,12,0,No,
2,22933,Sarapan,60,96,36,147,92,-55,60.00%,
2,22934,Sarapan,36,24,-12,24,36,12,No,
2,22973,Vitamin,4,4,0,1,1,0,No,
2,23147,Kebutuhan Ibu & Bayi,60,60,0,3,3,0,No,
2,23152,Snack,108,132,24,32,27,-5,22.22%,
